publisher,book_summary,isbn,subcategory,title,country,price,writer,book_image_path,maincategory,publish_date,evaluation,categoryid
웅진지식하우스,"2021년은 한국 문학의 거목, 박완서가 우리 곁을 떠난 지 꼬박 10년이 되는 해다. 그의 타계 10주기를 기리며 박완서 문학의 정수로 꼽히는 연작 자전소설 두 권이 16년 만에 새로운 옷을 입고 독자들을 찾아왔다.",8901248190,한국소설,"그 산이 정말 거기 있었을까 - 성년의 나날들, 박완서 타계 10주기 헌정 개정판",국내도서,13000,"박완서 (지은이)",https://image.aladin.co.kr/product/26067/84/cover/8901248190_1.jpg,소설/시/희곡,2021-01-22,10,50993
열린책들,"18세기의 노예 무역이 벌어지던 가나에서 태어난 기구한 운명을 지닌 두 자매 에피아와 에시의 이야기에서 시작되는 이 소설은 각각 아프리카, 유럽, 아메리카 대륙으로 이어지는 7세대 후손들 하나하나의 이야기를 거쳐 뿌리를 찾아 가나로 여행하는 내용으로 마무리된다.",8932920974,영미소설,"밤불의 딸들",국내도서,15800,"야 지야시 (지은이), 민승남 (옮긴이)",https://image.aladin.co.kr/product/26701/66/cover/8932920974_1.jpg,소설/시/희곡,2021-03-15,10,50919
민음사,"전 세계 독자들에게 새롭게 찬사를 얻은 걸작들을 탄생시킨 캐나다 출신의 거장 마거릿 애트우드의 단편 소설집. 각각의 단편이 독립성을 띠고 있으나, 같은 한 여성의 삶을 단계적으로 그리고 있다는 점에서 서로 연결되는 연작 단편 소설집이다.",8937413280,"세계의 소설","도덕적 혼란",국내도서,16000,"마거릿 애트우드 (지은이), 차은정 (옮긴이)",https://image.aladin.co.kr/product/25502/2/cover/8937413280_1.jpg,소설/시/희곡,2020-10-26,9,51055
현대문학,"대만 문단에서 ‘타고난 이야기꾼’으로 불리는 류쯔제의 작품으로, SNS를 이용한 연애 사기 범죄를 소재로 하여 허구와 현실을 넘나드는 한바탕 사기극을 독특한 다중 액자 구조 속에 그려내는 소설이다.",K092730194,중국소설,진실,국내도서,13800,"류쯔제 (지은이), 허유영 (옮긴이)",https://image.aladin.co.kr/product/26812/14/cover/k092730194_1.jpg,소설/시/희곡,2021-03-25,10,50923
자음과모음,"'자음과모음 트리플 시리즈'는 한국문학의 새로운 작가들을 시차 없이 접할 수 있는 기획이다. 그 두 번째 작품으로 은모든 작가의 &lt;오프닝 건너뛰기&gt;가 출간되었다. 우리 주변의 다양한 방식의 '관계'들에 관한 이야기다.",8954446345,한국소설,"오프닝 건너뛰기",국내도서,12000,"은모든 (지은이)",https://image.aladin.co.kr/product/26556/50/cover/8954446345_1.jpg,소설/시/희곡,2021-03-01,10,50993
문학과지성사,"장편소설 &lt;단순한 진심&gt;으로 대산문학상 수상한 이후 첫 책으로 총 9편의 단편소설이 수록되었다. 조해진의 소설 속에선 모든 인물이 착하지만은 않기에 서로에게 상처를 내는 경우도 다반사지만 그럼에도 소설 속 인물들은 선한 의지를 바탕으로 삶의 방향을 찾아가는 데에 이른다.",8932038236,한국소설,"환한 숨",국내도서,14000,"조해진 (지은이)",https://image.aladin.co.kr/product/26537/71/cover/8932038236_1.jpg,소설/시/희곡,2021-03-09,10,50993
민음사,"모던 클래식 3권. 1990년대 후반 영국, 외부와의 접촉이 일절 단절된 기숙 학교 '헤일셤'을 졸업한 후 간병사로 일하는 캐시의 시선을 통해 인간의 장기 이식을 목적으로 복제되어 온 클론들의 사랑과 성, 슬픈 운명을 그리고 있다.",893749003X,영미소설,"나를 보내지 마",국내도서,13000,"가즈오 이시구로 (지은이), 김남주 (옮긴이)",https://image.aladin.co.kr/product/584/13/cover/893749003x_1.jpg,소설/시/희곡,2009-11-20,9,50919
미행,"헝가리 문학의 최고 시인, 단연 헝가리 전체 문학사를 통틀어 헝가리인들이 가장 많이 읽는 시인, 그의 이름을 딴 문학상에 뛰어난 작가들이 발굴되고 생일 4월 11일이 문학의 날로 지정되어 매년 기념되는 시인, 유네스코가 탄생 백 주년인 2005년을 그의 해로 지정한 시인. 그가 바로 요제프 어틸러다.",K652730290,시,"너무 아프다 - 요제프 어틸러 시선집",국내도서,18500,"요제프 어틸러 (지은이), 진경애 (옮긴이)",https://image.aladin.co.kr/product/26818/57/cover/k652730290_1.jpg,소설/시/희곡,2021-04-11,0,51168
문학동네,"가브리엘 마르케스에 비견되는 마술적 리얼리즘으로 역사적 현실과 신화를 넘나들며 수많은 전쟁의 길목에서 살아간 한 가문의 백년의 광기를 보여준 소설 『밤의 책』. 『호박색 밤』은 실비 제르맹의 데뷔작이기도 한 『밤의 책』 출간 후 이 년 만에 발표된, 그 후편에 해당하는 작품이다.",8954675549,프랑스소설,"호박색 밤",국내도서,16800,"실비 제르맹 (지은이), 이창실 (옮긴이)",https://image.aladin.co.kr/product/26628/67/cover/8954675549_1.jpg,소설/시/희곡,2021-03-15,0,50921
엘리,"‘2019 베스트 SF 1위’에 오른 일본 SF 최고의 화제작. 평행세계, 인격이식, 싱귤래리티, 대체 역사, 신칸센 저속화 현상 등 SF만의 독특한 설정에 매력적인 캐릭터들이 탄탄하게 엮이며 고른 완성도를 갖춘 역작들을 선보인다.",K402735247,과학소설(SF),"매끄러운 세계와 그 적들",국내도서,16000,"한나 렌 (지은이), 이영미 (옮긴이)",https://image.aladin.co.kr/product/25678/82/cover/k402735247_1.jpg,소설/시/희곡,2020-11-27,9,89481
문학과지성사,"'따뜻함'과 '단정함'의 이미지하면 떠오르는 나희덕 시인의 다섯 번째 시집이 출간됐다. 간명하고도 절제된 형식과 시어가 돋보인다. 등단 15년째를 맞은 시인의 눈길은 이제 '따뜻함/단정함'의 지층 아래에까지 깊은 시선을 보내고 있다.",8932015325,시,"사라진 손바닥",국내도서,9000,"나희덕 (지은이)",https://image.aladin.co.kr/product/51/31/cover/8932015325_1.gif,소설/시/희곡,2004-08-27,8,51167
책세상,"1991년 노벨 문학상을 수상한 남아프리카의 대표 작가 나딘 고디머의 첫 장편소설. 1, 2권으로 분권됐던 초판을 한 권으로 묶고, 초판의 오류를 바로잡고 원서에 준해 다시 편집했다. 평론가들로부터 "최고의 여성 성장소설"이라는 극찬을 받은 작품이다.",8970138897,"세계의 소설","거짓의 날들",국내도서,19500,"나딘 고디머 (지은이), 왕은철 (옮긴이)",https://image.aladin.co.kr/product/4672/43/cover/8970138897_1.jpg,소설/시/희곡,2014-09-30,10,51044
허블,"〈올해의 SF 걸작선〉의 한국어판. 2020 휴고상 편집자 부문을 포함해 휴고상에서만 15회 이상 호명된 세계적인 편집자'조너선 스트라한'이 수록작을 선정하며, 한 해 동안 발표된 중·단편소설 가운데 세계적으로 인정받은 작가와 최근 떠오르는 신예 작가의 작품을 골고루 편성한다.",K112730483,과학소설(SF),"에스에프널 SFnal 2021 Vol.2",국내도서,17000,"N. K. 제미신, 프랜 와일드, 인드라프라미트 다스, 피터 와츠, 리치 라슨, 아닐 메논, E. 릴리 유, 카린 티드베크, 알렉 네발라리, 수전 파머, 수이 데이비스 오쿵보와, 테건 무어 (지은이), 조너선 스트라한 (엮은이), 장성주, 박중서, 이동현 (옮긴이)",https://image.aladin.co.kr/product/26762/0/cover/k112730483_!.jpg,소설/시/희곡,2021-03-24,0,89481
저녁의책,"아쿠타가와상 수상 작가 노로 구니노부의 마지막 소설. 책과 문학을 향한 열정, 시와 소설이 매개된 인연의 다채로운 모습, 읽고, 쓰고, 간직하고, 잃어버리고, 되찾고, 훔치고, 거래하고, 수집하는 등 책을 둘러싸고 벌어지는 갖가지 일들과 거기 얽힌 구구한 사연들이 가득한 작품이다.",K162531841,일본소설,"사랑에 관한 데생 - 사코 게이스케의 여행",국내도서,13000,"노로 구니노부 (지은이), 송태욱 (옮긴이)",https://image.aladin.co.kr/product/12006/63/cover/k162531841_2.jpg,소설/시/희곡,2017-10-28,10,50998
민음사,"카탈루냐 문학의 거장 자우메 카브레의 대표작. 바이올린 한 대의 역사를 되짚으며 시공을 초월한 악의 연대기를 엮는다. 중세 유럽의 종교재판과 2차 세계대전의 홀로코스트, 스페인의 프랑코 독재까지 축적된 악의 역사와 개인의 삶이 어떻게 영향을 주고받는지를 보여 준다.",8937463695,스페인/중남미소설,"나는 고백한다 1",국내도서,14000,"자우메 카브레 (지은이), 권가람 (옮긴이)",https://image.aladin.co.kr/product/25835/61/cover/8937463695_1.jpg,소설/시/희곡,2020-11-30,10,50920
문학동네,"'문학동네 세계문학전집' 116권. 살아 있는 미국문학의 대모, 토니 모리슨의 대표작. 출간 당시 퓰리처상, 미국도서상 등 미국소설에 주어지는 거의 모든 명예를 얻었고, 21세기에 들어서는 20세기 미국문학의 정전으로 자리매김했다.",8954624391,영미소설,"빌러비드 (무선)",국내도서,15000,"토니 모리슨 (지은이), 최인자 (옮긴이)",https://image.aladin.co.kr/product/3890/33/cover/s8954624391_1.jpg,소설/시/희곡,2014-03-15,9,50919
민음사,"다르게 보기는 다시 보기에서 출발한다. 아니, 다시 보기는 이미 그 자체로 다르게 보기다. 여기 수록된 각각의 서평은 다시 봄으로써 다르게 보고 다르게 봄으로써 다시 보는 발견과 전환의 현장이다. 아름다움을 증명하기 위해 치열하게 작동하는 실천적 사랑을 담아 《크릿터》 3호를 펴낸다.",8937469057,"문학 잡지","크릿터 3호 - 위대한 유산들-여성문학의 계보",국내도서,14000,"크릿터 편집부 (지은이)",https://image.aladin.co.kr/product/26703/75/cover/8937469057_1.jpg,소설/시/희곡,2021-03-12,0,51234
뮤진트리,"노련한 이야기꾼 켄트 하루프의 유작이다. 전작 &lt;플레인송&gt;으로 전미도서상과 「뉴요커」 북어워드 최종 후보에 올랐던 저자가 2014년 71세에 타계하기 전 탈고한 소설로, 그래서 더욱 켄트 하루프만의 은밀하고도 위풍당당한 유언과 같은 책이다.",8994015973,영미소설,"밤에 우리 영혼은",국내도서,13000,"켄트 하루프 (지은이), 김재성 (옮긴이)",https://image.aladin.co.kr/product/9305/29/cover/8994015973_1.jpg,소설/시/희곡,2016-10-05,9,50919
문학동네,"흑인 여성 최초 노벨문학상 수상자이자 세계적으로 존경받는 작가인 토니 모리슨의 소설 &lt;술라&gt;가 문학동네에서 새로운 번역으로 출간되었다. 토니 모리슨의 두번째 소설인 &lt;술라&gt;는 1973년 전미도서상 후보에 오르며 호평을 이끌어낸, 이제는 고전의 반열에 오른 작품이다.",8954637620,영미소설,술라,국내도서,13000,"토니 모리슨 (지은이), 송은주 (옮긴이)",https://image.aladin.co.kr/product/6696/25/cover/8954637620_1.jpg,소설/시/희곡,2015-09-25,9,50919
창비,"W. G. 제발트 탄생 75주년을 맞아 새로운 모습으로 독자들을 만난다. 흐릿했던 사진들의 화질을 개선하고 크기와 배열도 독일어판 원서에 가깝게 실었다. 더욱 정제된 표지와 본문으로 단장한 이번 개정판은 너무 일찍 우리 곁을 떠난 작가를 그리워하는 제발디언들에게는 또 한번의 감동을, 제발트를 처음 접하는 이들에게는 발견의 기쁨을 선사할 것이다.",8936476971,독일소설,이민자들,국내도서,15000,"W. G. 제발트 (지은이), 이재영 (옮긴이)",https://image.aladin.co.kr/product/18740/25/cover/8936476971_1.jpg,소설/시/희곡,2019-03-22,10,50922
단한권의책,"길눈이 몹시 어두워 자주 길을 잃으면서도 혼자 여행을 잘 다니며, 길은 헤매다보면 나올 거라고, 이야기를 짓는 일도 그럴 거라고 믿는 김미리 작가의 첫 소설집이다. 오랜 망설임 끝에 써낸 이야기들은 매우 당돌하고 속도감 넘치는 공포로 가득하다.",8998697939,추리/미스터리소설,주말여행,국내도서,13500,"김미리 (지은이), 이지연 (그림)",https://image.aladin.co.kr/product/26604/83/cover/8998697939_1.jpg,소설/시/희곡,2021-03-31,9,51065
안전가옥,"안전가옥 쇼-트 시리즈의 일곱 번째 책이자 설재인 작가의 단편집이다. 외고에서 수학 교사로 근무하다 사표를 낸 후 복싱 선수로 활약한 작가는 생명력이 펄떡이는 문장들을 통해 자신만의 링에 오른 여자들의 곁으로 독자를 데려간다.",K152738624,액션/스릴러소설,"사뭇 강펀치",국내도서,10000,"설재인 (지은이)",https://image.aladin.co.kr/product/26534/38/cover/k152738624_1.jpg,소설/시/희곡,2021-02-23,10,107435
내로라,"진정한 사랑의 완성은 어디일까. 사랑에 빠지는 순간? 사랑이 불타오르는 순간? 사랑과 죽음을 불사하는 순간? 사랑은 실체가 없다. 합의된 정의도 없다. 그래서 사랑은 존재한다. 아무도 증명할 수 없고, 아무도 확실히 모르기에, 결단하는 순간 그것은 사랑이 된다.",K612730788,"세계의 소설","나이팅게일과 장미",국내도서,8000,"오스카 와일드 (지은이)",https://image.aladin.co.kr/product/26667/71/cover/k612730788_1.jpg,소설/시/희곡,2021-03-01,10,52652
책읽는고양이,"페미니즘 소설의 선구자 케이트 쇼팽의 단편집으로, 19세기 후반에 쓰여진 소설이라고는 느껴지지 않는 문제 의식과 세련되고 치밀한 전개, 그리고 단편의 묘미라 할 수 있는 극적인 반전이 돋보이는 초기 페미니즘 단편집이다.",K302533364,영미소설,"한 시간 사이에 일어난 일 - 최면 / 아내의 편지 / 라일락 / 데지레의 아기 / 바이유 너머",국내도서,7900,"케이트 쇼팽 (지은이), 이리나 (옮긴이)",https://image.aladin.co.kr/product/15141/14/cover/s002533770_1.jpg,소설/시/희곡,2018-06-20,9,50919
문학동네,"1998년 퓰리처상 수상, 전미도서상과 전미비평가협회상을 각각 두 번, 그리고 펜/포크너 상을 유일하게 세 번 수상한 작가, 필립 로스의 장편소설. 오래전 해적판으로 몇몇 소설이 소개되기도 했으나, 판권 계약을 통해 정식으로 국내에 출간되는 것은 &lt;에브리맨&gt;이 처음이다. 한 남자가 늙고 병들어 죽는 이야기인 이 소설을 통해 필립 로스는 삶과 죽음, 나이듦과 상실이라는 문제에 대한 예리한 통찰과 깊은 사유를 보여준다.",8954608833,영미소설,에브리맨,국내도서,9500,"필립 로스 (지은이), 정영목 (옮긴이)",https://image.aladin.co.kr/product/472/26/cover/s362636471_1.jpg,소설/시/희곡,2009-10-15,9,50919
